0,0,0,0,0,0,0,0,0,0.00539261,0.0134388,0.0286044,0.0448446,0.0523298,0.0476187,0.0299102,0.0118864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528757,0,0.00482287,0.00976848,0.0209637,0.0416169,0.0668017,0.079904,0.0706155,0.0431953,0.0181271,0.00549397,0,0,0,0,0,0,0,0,0,0,0,0.00531124,0.00661295,0.0052721,0.0073694,0.0164461,0.0324919,0.0582973,0.0918388,0.108619,0.0909184,0.0526563,0.0224688,0.00770038,0,0,0,0,0,0,0,0,0,0,0,0.00585368,0.00542808,0,0.00817175,0.0212269,0.0416553,0.0700099,0.106574,0.122802,0.0972648,0.0532713,0.0222734,0.00769234,0,0,0,0,0,0,0,0,0,0,0,0.00487989,0,0,0.00637374,0.0197232,0.0416899,0.0706125,0.104777,0.117043,0.08788,0.0452342,0.0175787,0.00537493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145483,0.0342612,0.0601276,0.0855035,0.0896409,0.062226,0.0289325,0.00974627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886151,0.0239083,0.0439057,0.0587285,0.0553505,0.0337395,0.0131817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012199,0.0236999,0.0297311,0.0246698,0.0128708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00767092,0.00903502,0.00653657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073586,0.0106568,0.00791128,0,0,0,0,0,0,0,0,0,0.00808677,0.0122697,0.00979809,0.00691172,0.00540242,0.00726723,0.0121619,0.0143761,0.0126548,0.0107541,0.0116505,0.0188618,0.0385374,0.0536314,0.0396446,0.0186372,0.00647512,0,0,0,0,0,0,0.00804059,0.0180726,0.0265239,0.0228775,0.0188381,0.0161926,0.0207535,0.0324712,0.0385499,0.0363224,0.0338318,0.0376265,0.0561326,0.096635,0.120424,0.0872429,0.0439527,0.0173463,0.00479617,0,0,0,0,0.00733037,0.0127129,0.0207689,0.0285808,0.026843,0.0256325,0.0252047,0.0357258,0.0572563,0.0732443,0.0806561,0.0841881,0.0908208,0.115525,0.152413,0.153508,0.104795,0.0577485,0.0274264,0.0117958,0.00493984,0,0,0.00570521,0.0112181,0.0137883,0.0157629,0.0195897,0.0202803,0.0219767,0.0234866,0.0373551,0.0653185,0.0948956,0.122728,0.138132,0.142377,0.157256,0.169399,0.140808,0.0910361,0.054534,0.0314833,0.0211011,0.0131295,0.00595636,0.00514557,0.00923415,0.0139901,0.0138097,0.0120736,0.0137188,0.0165728,0.0200452,0.0180029,0.0214617,0.038359,0.0674338,0.103394,0.123119,0.12398,0.1274,0.127448,0.101817,0.0704528,0.0470258,0.0316943,0.028252,0.0230756,0.0148282,0.00944635,0.0128185,0.0161276,0.0141123,0.0109845,0.0118408,0.0146462,0.0184088,0.0146341,0.00889106,0.0122403,0.0297684,0.0538358,0.0641586,0.0666468,0.0774559,0.0853917,0.0726736,0.0567292,0.0422933,0.0315074,0.0318504,0.0309893,0.0254744,0.0174136,0.0198494,0.0205379,0.0152925,0.0100203,0.00960951,0.0115269,0.0159346,0.0145873,0.00699969,0,0.0135608,0.0257065,0.0283937,0.0343747,0.0537033,0.0666303,0.0581244,0.0482685,0.0389431,0.030912,0.0329095,0.0356405,0.0333887,0.0411158,0.041599,0.035214,0.0216022,0.0114244,0.00895871,0.00943066,0.0137846,0.0147947,0.00772386,0,0.00706407,0.0131121,0.0152194,0.0236215,0.0420551,0.0520936,0.0462246,0.0418714,0.0365719,0.0303223,0.0334518,0.0392342,0.0392523,0.0802627,0.0798911,0.0642215,0.0360137,0.0167661,0.0111698,0.00902989,0.0110022,0.0121454,0.00700521,0,0,0.00660034,0.00870207,0.0172492,0.0320004,0.0390208,0.0380171,0.0402924,0.0376747,0.0316718,0.0352922,0.0430682,0.0443034,0.10335,0.106538,0.0880785,0.0484388,0.0213248,0.0131525,0.00875231,0.00827787,0.00896792,0.00611737,0,0,0.00553678,0.00765725,0.0165353,0.0299261,0.0358699,0.0384209,0.0445223,0.0410371,0.0326306,0.0347541,0.0422447,0.0439992,0.0992357,0.103604,0.0840534,0.044805,0.0206897,0.0137941,0.00875015,0.00729846,0.00843793,0.00778023,0.00705569,0.00719636,0.0088589,0.0124113,0.0235574,0.0391238,0.0463527,0.0495004,0.0542049,0.0456407,0.0336044,0.0350865,0.0425575,0.0437892,0.0822135,0.0835271,0.0626034,0.0341897,0.0229611,0.0217904,0.0190206,0.0188644,0.021326,0.022792,0.0231563,0.0220463,0.0247822,0.0352515,0.057038,0.0804467,0.0868168,0.0830984,0.0798031,0.0631167,0.0471028,0.0492028,0.0561133,0.0526239,0.0538973,0.0549601,0.0435635,0.0364129,0.0455168,0.0580846,0.0665462,0.072917,0.0764987,0.078079,0.0767403,0.0702652,0.0767804,0.11145,0.163526,0.200038,0.196281,0.1765,0.158102,0.126376,0.09637,0.0848405,0.0755808,0.0570436,0.0279362,0.0330832,0.0382363,0.0546316,0.0850892,0.117191,0.147578,0.169966,0.177309,0.174949,0.163874,0.147667,0.166666,0.245324,0.339591,0.38536,0.363868,0.327268,0.293413,0.24002,0.179372,0.130296,0.086425,0.0485495,0.0178999,0.026884,0.0427312,0.0701928,0.106993,0.147731,0.194224,0.232177,0.246057,0.24185,0.224262,0.208834,0.249103,0.362925,0.477291,0.516945,0.477419,0.42679,0.383582,0.319282,0.234607,0.151381,0.0822674,0.0366337,0.0156331,0.0260305,0.0465115,0.0766179,0.108375,0.143708,0.19042,0.231689,0.249484,0.250534,0.244223,0.247153,0.302684,0.422402,0.530269,0.559305,0.511265,0.445916,0.388948,0.321405,0.231901,0.140022,0.0693534,0.0289792,0.0132551,0.0254402,0.0490325,0.0802102,0.108285,0.138909,0.183053,0.225608,0.247779,0.255241,0.262782,0.278436,0.331871,0.443478,0.544439,0.57054,0.521915,0.446695,0.374116,0.297464,0.20758,0.121409,0.0589121,0.0253926,0.0101675,0.023766,0.0481515,0.0782743,0.107722,0.143631,0.19482,0.24715,0.277871,0.289113,0.299678,0.308824,0.345635,0.448242,0.548009,0.571675,0.518918,0.442698,0.36564,0.279039,0.18982,0.113458,0.0563917,0.0237561,0.00903677,0.0243824,0.0501263,0.0795132,0.111125,0.153639,0.213664,0.277119,0.316393,0.329647,0.338271,0.337582,0.357275,0.450389,0.545745,0.562514,0.505433,0.435853,0.364334,0.272959,0.183957,0.115779,0.0628233,0.0290767,0.0110623,0.0298953,0.0592265,0.0887274,0.118305,0.161092,0.225144,0.293652,0.335546,0.350202,0.361978,0.359717,0.366521,0.447539,0.535895,0.548485,0.491399,0.425327,0.357418,0.268596,0.182941,0.120942,0.0740074,0.0429745,0.0134091,0.0346488,0.0663321,0.0965765,0.123538,0.16359,0.229229,0.30104,0.346871,0.367316,0.384137,0.380607,0.374349,0.439448,0.522128,0.538027,0.481627,0.411024,0.342526,0.262123,0.185614,0.128702,0.0852732,0.0574097,0.0151537,0.0370968,0.0683529,0.0985682,0.12542,0.164932,0.231715,0.305848,0.356546,0.381658,0.39653,0.388666,0.377549,0.436713,0.519228,0.540142,0.48507,0.410126,0.339083,0.262208,0.189166,0.132058,0.0872754,0.0589454,0.0160304,0.0380124,0.0678323,0.096666,0.124065,0.16481,0.231803,0.305109,0.357915,0.385234,0.392827,0.380617,0.378947,0.450723,0.539299,0.558964,0.499194,0.415248,0.337406,0.259944,0.188803,0.132293,0.0848337,0.0526868,0.0164325,0.0382378,0.0670536,0.0947815,0.121273,0.161234,0.228763,0.304511,0.362211,0.392072,0.39081,0.373209,0.382528,0.467367,0.559137,0.577487,0.517115,0.426619,0.341495,0.261475,0.189889,0.133389,0.0858428,0.0523391,0.0176827,0.0410526,0.0720923,0.101958,0.128231,0.164327,0.22738,0.301664,0.359434,0.387108,0.38016,0.357277,0.366188,0.44924,0.538052,0.562624,0.517771,0.438127,0.355155,0.274111,0.198918,0.137383,0.0871132,0.0519065,0.0165188,0.0404241,0.0751317,0.109882,0.137375,0.166442,0.214294,0.271439,0.31491,0.335263,0.330624,0.31125,0.318905,0.394944,0.479429,0.510088,0.480479,0.417992,0.346001,0.272432,0.203022,0.141032,0.0850692,0.0447839,0.0133661,0.0346559,0.0689968,0.10623,0.134165,0.155194,0.185047,0.221787,0.250174,0.263947,0.262659,0.247724,0.250804,0.312192,0.387189,0.422361,0.405976,0.360436,0.30474,0.247407,0.192166,0.135111,0.0764404,0.0341314,0.0106915,0.0275353,0.0570681,0.0938472,0.123942,0.143344,0.163572,0.187497,0.206152,0.213806,0.208655,0.189319,0.185513,0.231249,0.29201,0.327325,0.322147,0.29238,0.254243,0.213408,0.169018,0.116645,0.0616277,0.0242075,0.0076582,0.0185863,0.0393858,0.0702381,0.102908,0.129527,0.150717,0.17039,0.184353,0.185641,0.170919,0.143824,0.138386,0.17765,0.22783,0.257956,0.256745,0.236346,0.206693,0.171876,0.131177,0.0839877,0.040103,0.0141244,0.00565084,0.0104426,0.0208086,0.0392094,0.0659161,0.0944405,0.116995,0.137357,0.153618,0.15473,0.136141,0.107643,0.101701,0.13341,0.173122,0.195118,0.194763,0.180036,0.151562,0.116885,0.0818504,0.0473438,0.0201109,0.00674304,0.00580512,0.0058793,0.00879414,0.016316,0.0306631,0.0490681,0.0656431,0.0834574,0.100554,0.105778,0.0943428,0.0752515,0.0704976,0.0905043,0.115668,0.127913,0.127872,0.117285,0.0926136,0.0638391,0.0400917,0.0220263,0.0105058,0.00635512,0.00563352,0,0,0.0049252,0.00964518,0.0165073,0.0243917,0.0350908,0.0465972,0.0530132,0.0517566,0.0458317,0.043183,0.0514046,0.0628444,0.06948,0.0710125,0.0628536,0.0451838,0.0275973,0.0157087,0.00953941,0.00751338,0.00813877,0,0,0,0,0,0,0.00690828,0.0118961,0.0169777,0.0205849,0.0231281,0.0241011,0.0232738,0.0254645,0.0297118,0.0343126,0.0365481,0.0303216,0.01962,0.0112427,0.00681808,0.00536256,0.00491519,0.00516795,0,0,0,0,0,0,0,0.00508862,0.00642659,0.0068012,0.00782935,0.00908861,0.00953062,0.011303,0.0141196,0.0169889,0.0184169,0.0156679,0.010774,0.00722518,0.00606945,0.00565356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074236,0.00910225,0.00981852,0.00964796,0.00801992,0.00685337,0.00738525,0.00769956,0.00584825,0,0,0,0,0,0.00554914,0.00591952,0.00527614,0,0,0.00492334,0.00551712,0.00508655,0,0.00542487,0.00756016,0.00880133,0.00970782,0.010528,0.0104372,0.0103462,0.0114077,0.0122182,0.00999932,0.00651856,0.007742,0.00997558,0.0156207,0.0224123,0.0272904,0.0288119,0.0258168,0.0224024,0.0219019,0.0241455,0.0272518,0.0249337,0.019263,0.0200401,0.022845,0.025933,0.0307247,0.0346168,0.0357322,0.0337359,0.031232,0.029559,0.0243711,0.0197204,0.0185415,0.0230929,0.0357033,0.0505725,0.0606876,0.0645957,0.0606643,0.0550805,0.0534023,0.0563696,0.0619127,0.0568396,0.0455275,0.0499463,0.05905,0.067034,0.0758665,0.081936,0.0819546,0.0753588,0.0665495,0.0584866,0.0474242,0.0417521,0.0264423,0.0318345,0.0485078,0.0675233,0.0788623,0.084554,0.0854036,0.0834277,0.0813568,0.0807655,0.0833188,0.0764322,0.0669603,0.0832395,0.106346,0.120612,0.125602,0.124777,0.117789,0.106664,0.0953868,0.0805349,0.0614492,0.052885,0.0305384,0.0372828,0.0561467,0.077921,0.0899632,0.0967572,0.104477,0.110821,0.112763,0.107625,0.100682,0.0900827,0.089414,0.124638,0.165578,0.185919,0.183289,0.170229,0.153639,0.138343,0.125948,0.102332,0.0685121,0.0491467,0.0373724,0.0483061,0.0700314,0.0961116,0.113859,0.125803,0.143271,0.163531,0.175761,0.168303,0.146541,0.124548,0.132546,0.188692,0.245513,0.268839,0.261167,0.241419,0.219431,0.195766,0.172686,0.135087,0.0835397,0.050331,0.0564857,0.0734941,0.0992149,0.130085,0.159777,0.186305,0.218639,0.256164,0.281868,0.275871,0.236918,0.193465,0.203199,0.275563,0.344494,0.368137,0.356993,0.337016,0.311166,0.272041,0.230553,0.179636,0.116656,0.0737397,0.0925632,0.113464,0.143313,0.182486,0.2327,0.282908,0.328388,0.374079,0.407997,0.405241,0.353594,0.288528,0.291387,0.370535,0.448938,0.47622,0.463815,0.441005,0.40251,0.346965,0.293304,0.233304,0.165871,0.119791,0.133599,0.155744,0.192741,0.248056,0.321957,0.393285,0.443695,0.486227,0.52172,0.519405,0.462708,0.385872,0.374523,0.449337,0.533775,0.575353,0.571732,0.543748,0.487075,0.418971,0.359587,0.292262,0.222253,0.17749,0.165302,0.185267,0.231501,0.305473,0.392117,0.467666,0.518147,0.562419,0.603887,0.5991,0.534223,0.44408,0.410849,0.471099,0.560768,0.628114,0.638226,0.600127,0.527935,0.455732,0.401498,0.340336,0.272527,0.22698,0.200857,0.221484,0.275726,0.358735,0.443548,0.513911,0.573905,0.640329,0.695916,0.684653,0.602116,0.484479,0.41848,0.463896,0.570456,0.666494,0.682079,0.627998,0.542757,0.468432,0.428379,0.390721,0.331933,0.280947,0.256739,0.293373,0.359056,0.441771,0.523234,0.600433,0.682285,0.772835,0.834001,0.809828,0.710339,0.565201,0.469625,0.517288,0.654995,0.770283,0.785833,0.726273,0.634495,0.551424,0.509961,0.482628,0.430254,0.374356,0.351794,0.395876,0.459968,0.538513,0.627261,0.723258,0.821654,0.91079,0.955924,0.916737,0.816474,0.67158,0.57179,0.634082,0.792558,0.902933,0.910985,0.857808,0.771635,0.682694,0.626966,0.592301,0.545019,0.492588,0.467733,0.505921,0.554298,0.625533,0.724036,0.830331,0.921475,0.983759,1,0.952025,0.867669,0.742784,0.653938,0.72842,0.891827,0.984571,0.979664,0.936187,0.869727,0.788505,0.724832,0.686885,0.649211,0.606472,0.548718,0.587289,0.619226,0.670911,0.759829,0.858616,0.929989,0.959461,0.951214,0.905347,0.834288,0.721957,0.650181,0.738782,0.894246,0.965213,0.951825,0.920653,0.881665,0.821199,0.763565,0.733384,0.70667,0.670687,0.618288,0.661213,0.684054,0.71196,0.773313,0.852368,0.914092,0.93276,0.915481,0.871299,0.798709,0.687483,0.629879,0.725517,0.86118,0.913372,0.907957,0.900486,0.888893,0.850855,0.803653,0.772023,0.73589,0.691334,0.67146,0.72011,0.747656,0.758668,0.785886,0.840374,0.90526,0.939331,0.924652,0.872908,0.795813,0.691561,0.638645,0.724959,0.840515,0.884601,0.89308,0.907885,0.913171,0.890068,0.850641,0.805902,0.749613,0.696679,0.548627,0.592423,0.62537,0.631896,0.635979,0.663663,0.716461,0.755482,0.745198,0.695118,0.632067,0.557153,0.52017,0.587308,0.672688,0.701291,0.706151,0.722209,0.73068,0.716941,0.68923,0.648938,0.60248,0.567983,0.246076,0.267098,0.285676,0.289643,0.288232,0.296711,0.319756,0.339421,0.334644,0.309579,0.280948,0.249567,0.235528,0.267291,0.304952,0.314954,0.314122,0.320632,0.324834,0.319248,0.307673,0.28978,0.271308,0.260352,0.0487446,0.0530426,0.057103,0.0580514,0.0575425,0.058881,0.0633542,0.0674002,0.0664097,0.0611915,0.0554709,0.0494301,0.0469305,0.0534896,0.0609553,0.062629,0.0620872,0.0632499,0.0641007,0.063021,0.0607958,0.0573214,0.0539824,0.0523108,0,0,0,0,0,0,0.00497259,0.00529422,0.00521476,0.00479717,0,0,0,0,0.0048024,0.00492331,0.00486764,0.00495412,0.00502129,0.00493716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L5,180
